area_id,lat,lon
0,-34.04142490601,18.672264958986
1,-34.029541210509,18.562964871997
10,-31.586953879883,27.163176577348
100,-25.658022347428,32.711572227301
1000,-12.064528155243,40.190653085337
100000,2.454188873648,10.955127551305
100001,2.773794352879,12.607990631032
100002,2.7935179928,15.252124466323
100003,2.826396896349,11.416460058841
100004,2.875104876268,16.3100601451
100005,2.908748763638,10.304573817862
100006,3.337574113525,13.583644835787
100007,3.402172438522,11.544515246166
100008,3.502544340489,15.968035068236
100009,3.609554906667,11.364372299687
100010,3.715567754399,10.818499419778
100011,3.763005987225,18.473340032958
100012,3.806189421726,16.786690897003
100013,3.807136225029,11.512921338893
100014,3.859347364988,12.332851370643
100015,3.882727377521,15.287440333794
100016,3.895408673026,15.567610555708
100017,3.944725324871,10.308026264448
100018,3.958302123653,11.803157977849
100019,3.999908208637,9.665466990074
100020,4.001461623794,17.937424368072
100021,4.072844115086,17.317003647179
100022,4.148925165486,11.410065406798
100023,4.177747297261,9.251965283346
100024,4.268671611299,14.384755782608
100025,4.291350354142,15.895600006831
100026,4.331708032741,18.46992696335
100027,4.366010509232,17.159064924441
100028,4.375577594804,21.888628435357
100029,4.381521867911,18.566060869005
100030,4.394830126398,15.127274126422
100031,4.42635697165,22.538191670123
100032,4.49755725922,21.21845063106
100033,4.501344658401,7.199675480804
100034,4.502673812254,7.525679409421
100035,4.504596899396,7.403461637547
100036,4.532209188462,10.161149515607
100037,4.535463997431,6.700679731352
100038,4.543503966267,21.594911623691
100039,4.577032119964,6.929536970605
100040,4.626300796628,20.826178673183
100041,4.643203928043,9.331646926777
100042,4.647207105767,7.198164683714
100043,4.665501719359,7.293638716993
100044,4.671330988406,9.767550365631
100045,4.672150298683,7.096427302194
100046,4.678680747511,12.514069229406
100047,4.682867143623,7.436366980763
100048,4.695319234167,22.195091486945
100049,4.719718364451,16.10894865978
100050,4.726142996838,-7.772501377025
100051,4.730509729368,10.967415324341
100052,4.735583155966,17.140467406337
100053,4.761285525638,7.258138186645
100054,4.762176636118,6.844272156013
100055,4.776290801343,7.023000417396
100056,4.780640575862,18.034304910912
100057,4.790338680782,7.145949725267
100058,4.798568904687,-8.203290316228
100059,4.806792375997,8.564143625562
100060,4.821853054478,15.102179571113
100061,4.838847604273,7.315534953618
100062,4.840031381117,6.563112405911
100063,4.864985705657,7.019278434667
100064,4.873088606742,8.32807251929
100065,4.890273897506,8.959262627602
100066,4.896236216168,8.489477363997
100067,4.931787136711,7.411316414945
100068,4.946104059223,7.244138705925
100069,4.965918907744,16.644725578447
100070,5.008488730035,6.776902703673
100071,5.01155317327,8.358942744064
100072,5.017250411688,-7.043374025253
100073,5.024178530545,7.349939187242
100074,5.051745617264,18.720494793916
100075,5.061510233812,6.639187126272
100076,5.064618591696,6.90684246155
100077,5.068927353046,23.302197531021
100078,5.070722320484,6.518251388613
100079,5.075270580174,10.596113794361
100080,5.079539036428,7.34313694551
100081,5.080042758414,20.432325650103
100082,5.08492523837,7.23446785227
100083,5.091569850607,7.091506597657
100084,5.105462761315,7.367623670088
100085,5.122758956864,9.598677231804
100086,5.145743641503,7.465392567308
100087,5.152629063843,21.196183354778
100088,5.158211598508,10.183715645052
100089,5.168180529036,8.146632544173
100090,5.178923052462,7.320723402553
100091,5.20927185604,21.591238868287
100092,5.225311962575,15.217616571051
100093,5.262708670425,17.616030417585
100094,5.265629910316,-5.970481417424
100095,5.273904653929,-7.805131266069
100096,5.292254623662,7.397385782906
100097,5.314910485722,10.350376629668
100098,5.325863609236,13.765504936409
100099,5.33495328267,19.397497346275
1001,-12.064186261872,40.190859089105
100100,5.345464593241,-8.758271463922
100101,5.352615228859,10.471313226089
100102,5.360291088683,-4.775215116042
100103,5.392196397934,7.417952851229
100104,5.394712955348,6.640772753793
100105,5.399893985901,-2.147576314189
100106,5.400450916661,25.237362226891
100107,5.40826756514,7.577166799369
100108,5.411002421606,8.53423886441
100109,5.420538658102,10.080800698728
100110,5.428735719734,11.989282809453
100111,5.435902378594,16.98271843705
100112,5.460861381711,16.141020982198
100113,5.467974144081,26.972838106483
100114,5.485386038874,-3.179492257156
100115,5.489906549782,7.451984154438
100116,5.499056136799,26.349816285873
100117,5.514046687545,18.210005942276
100118,5.516886402285,7.808826915564
100119,5.538642943084,10.435072342434
100120,5.546574394124,8.070325151935
100121,5.567346885979,-1.21407368025
100122,5.574990359414,22.645782297058
100123,5.583376073479,7.485440256949
100124,5.596374458649,9.939666832229
100125,5.642980059555,10.916584998593
100126,5.661611566281,7.60688688274
100127,5.669207214932,7.800386328303
100128,5.677907768998,10.308027319715
100129,5.703812870033,20.912715420518
100130,5.757380519223,-5.403415871146
100131,5.772976246046,19.956855703095
100132,5.786878957488,14.896154241041
100133,5.801570517326,7.4715109894
100134,5.804254066443,8.183201483895
100135,5.806880637275,0.050247361592
100136,5.810123869125,24.203048817597
100137,5.820230511648,19.142845780267
100138,5.822358932466,9.373723754261
100139,5.852413901971,-6.668108488807
100140,5.855082347381,-9.376533499377
100141,5.861719189796,8.797466782124
