admin_code,lat,lon,year,month
100147,5.9647307433,10.4807283676,2026,4
100148,5.9647800239,7.4103171306,2026,4
100149,5.9811764140,9.8209425575,2026,4
100150,5.9878847034,8.3730200466,2026,4
100151,5.9918316898,-3.7437021010,2026,4
100152,5.9946452683,10.1462340739,2026,4
100153,6.0554208352,7.5989200564,2026,4
100154,6.0722287046,6.0035636935,2026,4
100155,6.0757700702,8.6158590652,2026,4
100156,6.1514410232,7.4513685197,2026,4
100157,6.1594121543,7.2948882373,2026,4
100158,6.1729239378,5.6506828943,2026,4
100159,6.2104048835,19.6312834377,2026,4
100160,6.2157867027,-5.8778856713,2026,4
100161,6.2171386613,10.7366796388,2026,4
100162,6.2213770972,-2.7884730370,2026,4
100163,6.2245569555,5.5528799310,2026,4
100164,6.2282476621,-9.8112286759,2026,4
100165,6.2744348091,9.0104349247,2026,4
100166,6.2753213831,19.1497098003,2026,4
100167,6.2841370637,16.3478775635,2026,4
100168,6.2955924629,1.6422921550,2026,4
100169,6.3175209897,7.6654914473,2026,4
100170,6.3275677294,7.5329741258,2026,4
100171,6.3295903588,17.3390255116,2026,4
100172,6.3364645726,-7.6859908877,2026,4
100173,6.3588560892,1.8437604144,2026,4
100174,6.3616404174,10.3630659072,2026,4
100175,6.3633062454,5.5880620747,2026,4
100176,6.3724810203,18.2867393858,2026,4
100177,6.3821692887,1.4940072666,2026,4
100178,6.3878386042,2.1265202424,2026,4
100179,6.3987687203,7.5115715954,2026,4
100180,6.4025042613,2.6070556789,2026,4
100181,6.4082631358,7.2250964118,2026,4
100182,6.4161100589,-0.4492736908,2026,4
100183,6.4246521981,0.5446031865,2026,4
100184,6.4261949991,1.9023264580,2026,4
100185,6.4360138750,3.2917720160,2026,4
100186,6.4400249960,2.9219926566,2026,4
100187,6.4432558693,7.5383833400,2026,4
100188,6.4528486758,3.3639658193,2026,4
100189,6.4548978414,2.0115257443,2026,4
100190,6.4554673755,3.3955399216,2026,4
100191,6.4567820667,3.3323266667,2026,4
100192,6.4568430763,3.5464639869,2026,4
100193,6.4597094051,12.7219746822,2026,4
100194,6.4600429579,3.1646049381,2026,4
100195,6.4636306063,0.9280153101,2026,4
100196,6.4713547963,3.8676395455,2026,4
100197,6.4740758022,14.2148963209,2026,4
100198,6.4777704822,2.6804157426,2026,4
100199,6.4785827967,1.6548713167,2026,4
1002,-12.0631535516,40.1909447582,2026,4
100200,6.4810069228,5.2710127016,2026,4
100201,6.4871102436,4.3995051718,2026,4
100202,6.4876062769,5.5354107253,2026,4
100203,6.4893616227,7.3341857486,2026,4
100204,6.4965455771,3.3836380915,2026,4
100205,6.4973776864,1.2784366670,2026,4
100206,6.5023822751,6.2420036317,2026,4
100207,6.5034216955,2.3203860093,2026,4
100208,6.5066887884,5.9083143742,2026,4
100209,6.5089514365,8.7238189532,2026,4
100210,6.5159444876,-10.2737765900,2026,4
100211,6.5184244762,-10.5952625891,2026,4
100212,6.5185167382,9.3215329163,2026,4
100213,6.5264195629,3.3203898816,2026,4
100214,6.5294634656,3.3516878191,2026,4
100215,6.5349091966,3.3826185975,2026,4
100216,6.5372632766,2.4239907102,2026,4
100217,6.5418764103,1.1597740275,2026,4
100218,6.5434405397,2.1448285050,2026,4
100219,6.5458856400,1.8439602291,2026,4
100220,6.5496182372,7.5589720176,2026,4
100221,6.5549033045,3.9698555842,2026,4
100222,6.5599184548,2.6452362716,2026,4
100223,6.5651686120,9.0731047631,2026,4
100224,6.5653527653,20.3917289899,2026,4
100225,6.5707331368,11.7287786546,2026,4
100226,6.5731219053,1.7016200244,2026,4
100227,6.5740147840,3.2631070453,2026,4
100228,6.5753070675,20.4836349627,2026,4
100229,6.5786353233,2.4987837902,2026,4
100230,6.5828306719,2.5889423646,2026,4
100231,6.5896986649,6.4707696519,2026,4
100232,6.5904028054,3.4095618105,2026,4
100233,6.5945395277,10.0689667563,2026,4
100234,6.5957093749,3.3446443275,2026,4
100235,6.5972568806,21.2848671734,2026,4
100236,6.6027799341,-4.2391405658,2026,4
100237,6.6125996458,2.8059292491,2026,4
100238,6.6188738907,3.5685657134,2026,4
100239,6.6216873337,3.0875771531,2026,4
100240,6.6240972252,10.8033173863,2026,4
100241,6.6254331333,3.3193276333,2026,4
100242,6.6443649584,2.7161681422,2026,4
100243,6.6540423896,8.5837176758,2026,4
100244,6.6575534934,6.1387973353,2026,4
100245,6.6604372114,3.3133425148,2026,4
100246,6.6646825077,1.9294312016,2026,4
100247,6.6805321892,2.1186108162,2026,4
100248,6.6811968705,1.4469099006,2026,4
100249,6.6863279621,7.4141876175,2026,4
100250,6.6992730972,8.9123929669,2026,4
100251,6.7091801732,2.4983031851,2026,4
100252,6.7152939097,15.3482381645,2026,4
100253,6.7158556037,-3.4260795988,2026,4
100254,6.7326329454,7.1395548054,2026,4
100255,6.7335228945,-10.8101204509,2026,4
100256,6.7351575216,3.9770496590,2026,4
100257,6.7416889423,7.7178209106,2026,4
100258,6.7427877628,6.2644763031,2026,4
100259,6.7533036938,2.3219068087,2026,4
100260,6.7539055098,22.0039457135,2026,4
100261,6.7598443178,0.7789858367,2026,4
100262,6.7654582841,15.7787305847,2026,4
100263,6.7674596271,6.3932106461,2026,4
100264,6.7703542843,3.2685204766,2026,4
100265,6.7726294182,2.6516113796,2026,4
100266,6.7778344410,1.7458936435,2026,4
100267,6.7821225770,25.3371677884,2026,4
100268,6.7842393293,3.8191378044,2026,4
100269,6.7849068215,3.5845373810,2026,4
100270,6.7887716868,2.9494663414,2026,4
100271,6.7929734792,8.0006340647,2026,4
100272,6.8005569921,-1.4558932616,2026,4
100273,6.8063805751,9.4715698200,2026,4
100274,6.8083056103,6.7705491703,2026,4
100275,6.8188921692,-8.7725070415,2026,4
100276,6.8238487269,4.2715145031,2026,4
100277,6.8366744462,7.3857528124,2026,4
100278,6.8542760121,2.1784617658,2026,4
100279,6.8564355081,8.3879908583,2026,4
100280,6.8586124038,9.0642640087,2026,4
100281,6.8649947055,1.6883318073,2026,4
100282,6.8656937117,1.9644228404,2026,4
100283,6.8669159385,2.4796155717,2026,4
100284,6.8775066192,11.2267772750,2026,4
100285,6.8804360056,4.0313360500,2026,4
100286,6.8805732083,7.5592559541,2026,4
100287,6.8962109452,1.8121649435,2026,4
100288,6.9099530788,3.6843888363,2026,4
100289,6.9182500792,-2.4503518219,2026,4
100290,6.9191606971,-5.0321308250,2026,4
100291,6.9229517002,5.8961169795,2026,4
100292,6.9244483422,0.6272011264,2026,4
100293,6.9424265459,-9.6469075208,2026,4
100294,6.9513091411,7.3762039079,2026,4
100295,6.9555533408,3.1973606798,2026,4
100296,6.9713551378,19.8522453685,2026,4
100297,6.9717126315,-4.5608841815,2026,4
100298,6.9723437469,17.3791977695,2026,4
100299,6.9764778282,6.5170367536,2026,4
1003,-12.0631452439,40.1908776439,2026,4
100300,6.9908449577,2.5989415650,2026,4
100301,6.9980394879,6.3109701220,2026,4
100302,7.0101419588,3.5050409795,2026,4
100303,7.0111537022,3.7323248712,2026,4
100304,7.0154648283,3.9864355353,2026,4
100305,7.0165377889,-7.3161108917,2026,4
100306,7.0170747646,1.2280316787,2026,4
100307,7.0187967212,7.4541317864,2026,4
100308,7.0208686236,7.6645509509,2026,4
100309,7.0231075178,2.1809895392,2026,4
100310,7.0235140361,8.2820447769,2026,4
100311,7.0359179159,-6.6050171929,2026,4
100312,7.0370626582,1.8287805267,2026,4
100313,7.0415087355,6.0594513164,2026,4
100314,7.0505417499,7.8597480147,2026,4
100315,7.0579253793,8.6698549562,2026,4
100316,7.0580370661,6.7308623008,2026,4
100317,7.0622323271,7.0430857408,2026,4
100318,7.0639326005,16.9196813694,2026,4
100319,7.0666552214,2.4768272681,2026,4
100320,7.0753871576,10.0339295198,2026,4
100321,7.0810992089,9.0874293332,2026,4
100322,7.0838797291,-5.8925827444,2026,4
100323,7.0893042354,1.9546980852,2026,4
100324,7.0897274793,-11.0460214731,2026,4
100325,7.0933779428,2.6933570724,2026,4
100326,7.1131813140,2.9135153787,2026,4
100327,7.1236190258,0.8261210757,2026,4
100328,7.1345158980,9.8868284615,2026,4
100329,7.1502169417,3.3494628473,2026,4
100330,7.1564133644,16.4280508474,2026,4
100331,7.1697546296,13.6668273875,2026,4
100332,7.1720275299,1.6951783626,2026,4
100333,7.1836592039,1.5620976625,2026,4
100334,7.1965020122,6.5081579511,2026,4
100335,7.2018152178,7.5280940601,2026,4
100336,7.2083926174,10.6230468435,2026,4
100337,7.2239568556,3.1727782417,2026,4
100338,7.2339404985,2.1955366647,2026,4
100339,7.2377365810,19.2181865480,2026,4
100340,7.2491635247,0.6919408643,2026,4
100341,7.2540709053,7.9447411100,2026,4
100342,7.2695464248,2.3937913422,2026,4
100343,7.2767100566,15.6593123521,2026,4
100344,7.2948270934,9.5937640283,2026,4
100345,7.3015837251,3.4997455436,2026,4
100346,7.3113686446,-11.5728731192,2026,4
100347,7.3145457062,8.0516138923,2026,4
100348,7.3263934239,7.0383038348,2026,4
100349,7.3393947299,2.2805248182,2026,4
100350,7.3457026739,17.9606057102,2026,4
100351,7.3557635547,9.1741465676,2026,4
100352,7.3636535718,6.1373169502,2026,4
100353,7.3664328803,8.8612654701,2026,4
100354,7.3728351544,23.5851909876,2026,4
100355,7.3870388583,8.4353563918,2026,4
100356,7.4178493547,-10.3108602734,2026,4
100357,7.4220679311,1.3198754737,2026,4
100358,7.4367544773,1.9233166125,2026,4
100359,7.4418204827,2.6042484626,2026,4
100360,7.4475135269,12.4600655460,2026,4
100361,7.4549065957,1.1324490841,2026,4
100362,7.4637658642,7.6354902328,2026,4
100363,7.4646532410,-4.0603451357,2026,4
100364,7.4663353574,6.3499274704,2026,4
100365,7.4730949633,-7.8188103709,2026,4
100366,7.4770884033,6.1604638341,2026,4
100367,7.5005141703,-12.2718765214,2026,4
100368,7.5084595889,11.3717582245,2026,4
100369,7.5110575330,6.5944890438,2026,4
100370,7.5290646966,17.2568432702,2026,4
100371,7.5291397494,0.7206223305,2026,4
100372,7.5426070752,-9.1095845147,2026,4
100373,7.5541056904,0.9981169529,2026,4
100374,7.5695754545,7.1809601559,2026,4
100375,7.6133031378,2.8751281700,2026,4
100376,7.6142991908,8.8577342263,2026,4
100377,7.6233632615,8.2243358309,2026,4
100378,7.6377610252,10.2603966128,2026,4
100379,7.6486873795,7.8841704518,2026,4
100380,7.6656923852,9.6328406631,2026,4
100381,7.6672179681,9.2541992526,2026,4
100382,7.6762502460,6.4451562696,2026,4
100383,7.6923048420,-2.5016547463,2026,4
100384,7.6975069485,2.2699153640,2026,4
100385,7.7022465119,-5.2166831317,2026,4
100386,7.7204927541,6.3154168243,2026,4
100387,7.7226488538,1.4080422425,2026,4
100388,7.7383370554,8.5167959314,2026,4
100391,7.8186509629,7.5378748907,2026,4
100392,7.8228444150,0.7934346473,2026,4
100393,7.8335578142,5.9583395369,2026,4
100394,7.8728744583,1.8592048052,2026,4
100395,7.8767633503,7.8885125151,2026,4
100396,7.8859467327,-1.0787848943,2026,4
100397,7.8889734114,20.0487541064,2026,4
100398,7.9209654546,8.7584955040,2026,4
100399,7.9404640745,16.6931466728,2026,4
1004,-12.0583865002,34.7156118625,2026,4
100400,7.9477561093,-11.1946109277,2026,4
100401,7.9540903681,-8.7989785045,2026,4
100402,7.9615826990,-11.7175927016,2026,4
100403,7.9682724172,11.8245727759,2026,4
100405,7.9894371101,-8.3267719965,2026,4
100406,7.9903638229,-3.2143616471,2026,4
100407,7.9933378843,-9.8575524916,2026,4
100408,7.9939789821,9.8287820007,2026,4
100409,7.9962874868,2.5665734950,2026,4
100410,8.0085269260,22.4845647120,2026,4
100411,8.0326488903,15.9057925913,2026,4
100412,8.0630325884,-12.4256587945,2026,4
100413,8.0865380115,-10.6928389230,2026,4
100414,8.0987667558,6.2267014721,2026,4
100415,8.1078503229,5.3393690968,2026,4
100416,8.1087638883,14.4773466272,2026,4
100417,8.1216943198,1.4275106484,2026,4
100418,8.1332704816,10.9979659018,2026,4
100419,8.1408980641,16.8877784081,2026,4
100420,8.1452242032,5.9173631593,2026,4
100421,8.1452463586,6.8661174111,2026,4
100422,8.1488996244,8.2754019759,2026,4
100423,8.1525417354,4.6845253768,2026,4
100424,8.1604076777,0.9257671907,2026,4
100425,8.1654203415,4.6605204666,2026,4
100426,8.1691408390,4.9231274823,2026,4
100427,8.1775508604,5.7778348760,2026,4
100428,8.1804833606,2.2271671499,2026,4
100429,8.1811320803,8.7574555527,2026,4
100430,8.1936590803,5.2777583047,2026,4
100431,8.2041870385,6.4723436846,2026,4
100432,8.2458578564,9.2351061968,2026,4
100433,8.2518434034,12.8849547627,2026,4
100434,8.2647122973,5.0434449787,2026,4
100435,8.2680509181,7.2170716458,2026,4
100437,8.3120804074,5.5389428660,2026,4
100438,8.3182197968,17.7152757583,2026,4
100439,8.3234339129,-13.0969515865,2026,4
100440,8.3370817462,1.8660122385,2026,4
100441,8.3472370820,9.8099046550,2026,4
100443,8.3655138133,-6.0422031244,2026,4
100444,8.3791539004,-6.7551916886,2026,4
100445,8.3808113857,-1.0590226693,2026,4
100446,8.3902192713,17.0679624775,2026,4
100447,8.3908027845,-7.6265685642,2026,4
100448,8.4069840014,-0.0193349236,2026,4
100449,8.4152163321,18.5384949743,2026,4
100450,8.4295057436,12.0069115565,2026,4
100451,8.4437954473,10.5431161978,2026,4
100452,8.4492926307,4.4213709185,2026,4
100453,8.4524258874,-13.2142373434,2026,4
100454,8.4545284578,-9.3385149116,2026,4
100455,8.4753881199,4.6418429475,2026,4
100456,8.4817726370,4.5126165141,2026,4
100457,8.5209908841,-4.8406979151,2026,4
100458,8.5234968412,2.4870406117,2026,4
100459,8.5418202292,5.0533550657,2026,4
100460,8.5831248770,16.6176187685,2026,4
100461,8.5995259169,9.8161028897,2026,4
100462,8.6263083679,1.0684136384,2026,4
100463,8.6274756647,4.8044444088,2026,4
100464,8.6314796570,5.7982706292,2026,4
100465,8.6349987269,0.9344661374,2026,4
100466,8.6390629193,8.7266374816,2026,4
100467,8.6488653412,17.2825735609,2026,4
100468,8.6552014496,-12.8017490888,2026,4
100469,8.6577163811,7.2289118259,2026,4
100470,8.6661846356,-11.8826602144,2026,4
100471,8.6663199778,15.5115364337,2026,4
100472,8.6812411977,15.9892146223,2026,4
100473,8.6941761223,-10.9402448004,2026,4
100474,8.6961024416,-10.2890773285,2026,4
100475,8.7031267572,12.3341686683,2026,4
100476,8.7068733082,9.5308995899,2026,4
100477,8.7091677571,-2.2540279186,2026,4
100478,8.7291141053,0.5958378410,2026,4
100479,8.7315280116,0.0563453487,2026,4
100480,8.7327304793,-0.5134306319,2026,4
100481,8.7408309962,6.6619618019,2026,4
100482,8.7413450426,8.0757371667,2026,4
100483,8.7428322754,6.9735171108,2026,4
100484,8.7428697037,20.8910831391,2026,4
100485,8.7508632116,8.4325660847,2026,4
100486,8.7518596407,1.4519452098,2026,4
100487,8.7538356213,9.1675578244,2026,4
100488,8.8110962357,11.1723634664,2026,4
100489,8.8287772513,6.8467176443,2026,4
100490,8.8487226876,4.5766615942,2026,4
100491,8.8566204720,7.8604097174,2026,4
100492,8.8800004675,11.7443879568,2026,4
100493,8.8847417538,16.8852450428,2026,4
100494,8.8948828719,11.5447245171,2026,4
100495,8.8951937814,5.1908475920,2026,4
100496,8.8971695483,-8.3320296792,2026,4
100497,8.9184310595,-0.1024333657,2026,4
100498,8.9206174735,11.3264830451,2026,4
100499,8.9226666941,-1.2656235512,2026,4
1005,-12.0551585543,40.2008451101,2026,4
100500,8.9423153531,7.4050038523,2026,4
100501,8.9440227722,6.4373890764,2026,4
100502,8.9666138817,1.8601677047,2026,4
100503,8.9710618460,15.8465835977,2026,4
100504,8.9729110545,16.3482474978,2026,4
100505,8.9790849874,8.6904347914,2026,4
100506,8.9919402345,11.9670190418,2026,4
100507,9.0006739042,1.1657500009,2026,4
100508,9.0164461411,9.6073352668,2026,4
100509,9.0290451280,8.3432399482,2026,4
100510,9.0378233149,7.7965120090,2026,4
100511,9.0515286991,5.6644566738,2026,4
100512,9.0587668817,22.4274139793,2026,4
100513,9.0669034833,7.0281132697,2026,4
100514,9.0694909169,10.2193918870,2026,4
100515,9.0920824653,6.0105375637,2026,4
100516,9.0950390198,9.8172930002,2026,4
100517,9.1275844146,0.3131078395,2026,4
100518,9.1467698428,14.9311633046,2026,4
100519,9.1539963541,17.5647818634,2026,4
100520,9.1542182962,6.2635784787,2026,4
100521,9.1591795990,5.3854678713,2026,4
100522,9.1621514459,2.4946563006,2026,4
100523,9.1646141852,-3.4470731513,2026,4
100524,9.1859144040,11.4089970925,2026,4
100525,9.1935925057,-12.7942150550,2026,4
100526,9.1991569139,7.1828808120,2026,4
100527,9.2013579716,12.6423803527,2026,4
100528,9.2036306941,10.8640901681,2026,4
100529,9.2152895117,8.9230750879,2026,4
100530,9.2155894870,0.4277552984,2026,4
100531,9.2254248724,-1.8123176481,2026,4
100532,9.2292328432,13.4883400411,2026,4
100533,9.2421223865,-10.0291992028,2026,4
100534,9.2428413035,8.4636419526,2026,4
100535,9.2598769728,7.4977984885,2026,4
100536,9.2604564604,12.3371080399,2026,4
100537,9.2633565499,-9.1073451616,2026,4
100538,9.2636219381,12.4350723628,2026,4
100539,9.2704783432,16.1445957433,2026,4
100540,9.2707882173,0.7532598858,2026,4
100541,9.2727650194,7.2820773203,2026,4
100542,9.2823680079,9.4341220638,2026,4
100543,9.2917722576,3.3840701755,2026,4
100544,9.2945504180,6.0115347105,2026,4
100545,9.3174835422,-12.1657959838,2026,4
100546,9.3229377559,7.0339346952,2026,4
100547,9.3358994734,1.1959775120,2026,4
100548,9.3450891248,2.6067333988,2026,4
100549,9.3508829412,15.7896034073,2026,4
100550,9.3742975219,-0.7391236704,2026,4
100551,9.3773636984,9.6312473119,2026,4
100552,9.3964538384,8.2625849910,2026,4
100553,9.3980433311,-0.2538047771,2026,4
100554,9.3987765519,9.1809114628,2026,4
100555,9.3988482403,12.0226383123,2026,4
100556,9.4063464315,4.1782942454,2026,4
100557,9.4133721610,-12.3169030312,2026,4
100558,9.4185906073,-13.0533593903,2026,4
100559,9.4194781344,-5.8337711261,2026,4
100560,9.4239196251,-7.3816585826,2026,4
100561,9.4402116676,5.5932686354,2026,4
100562,9.4453420937,11.8226797458,2026,4
100563,9.4522203907,-11.3432970877,2026,4
100564,9.4528869144,12.4766606652,2026,4
100565,9.4565909789,0.0447018616,2026,4
100566,9.4681119715,-0.8619506003,2026,4
100567,9.4692332196,6.8604146694,2026,4
100568,9.4861228880,7.6247630633,2026,4
100569,9.4891216485,8.0298326888,2026,4
100570,9.5027876321,10.0970158769,2026,4
100571,9.5054767130,-4.8224244920,2026,4
100572,9.5127214705,-2.3571554215,2026,4
100573,9.5352644769,-11.1658372242,2026,4
100574,9.5372758415,-1.1842391732,2026,4
100575,9.5439187935,18.1827335229,2026,4
100576,9.5472449709,8.9245617513,2026,4
100577,9.5501097567,1.1546139579,2026,4
100578,9.5505184842,15.4129164064,2026,4
100579,9.5572238731,11.7057152240,2026,4
100580,9.5575533661,-0.6976281467,2026,4
100581,9.5654942330,8.6911877478,2026,4
100582,9.5879107189,1.4412105470,2026,4
100583,9.5901898318,2.9860078202,2026,4
100584,9.6032606336,19.1998684176,2026,4
100586,9.6049372713,0.8704576601,2026,4
100587,9.6089326056,14.3914653885,2026,4
100588,9.6174684057,6.5402807131,2026,4
100589,9.6201794580,8.4605108637,2026,4
100590,9.6232020603,16.7233608065,2026,4
100591,9.6300309391,9.6169009969,2026,4
100592,9.6581691240,11.1853076758,2026,4
100593,9.6760196950,5.9566733947,2026,4
100594,9.6763771960,1.8522167941,2026,4
100595,9.7019586052,0.5487394016,2026,4
100596,9.7024584519,-1.5375857216,2026,4
100597,9.7247603773,2.4665798065,2026,4
100598,9.7311093163,-13.3176319570,2026,4
100599,9.7561266891,0.1834684960,2026,4
1006,-12.0174123878,31.8226486385,2026,4
100600,9.7627160451,8.8353251959,2026,4
100601,9.7684215235,1.3084512199,2026,4
100602,9.7915165478,-1.0585387435,2026,4
100603,9.8026555738,9.5915685941,2026,4
100604,9.8133942896,1.0741489206,2026,4
100605,9.8231559276,12.6199889232,2026,4
100606,9.8295647948,7.0474190335,2026,4
100607,9.8333324842,15.1661158776,2026,4
100608,9.8340187839,11.1173166460,2026,4
100609,9.8351812936,11.6613207504,2026,4
100610,9.8382646724,7.6584269787,2026,4
100611,9.8394142979,11.9082865422,2026,4
100612,9.8473725023,8.2391244696,2026,4
100613,9.8518320444,11.4206759560,2026,4
100614,9.8548822135,13.1634187812,2026,4
100615,9.8597643138,-6.4699769084,2026,4
100616,9.8647917097,-0.8313397465,2026,4
100617,9.8681607675,5.2506302703,2026,4
100618,9.8688890217,12.1012000201,2026,4
100619,9.8729222680,1.5429004736,2026,4
100620,9.8736711227,14.4653501028,2026,4
100621,9.8749828277,-2.9562521214,2026,4
100622,9.8845852640,9.1174727517,2026,4
100623,9.8882903983,10.4817367270,2026,4
100624,9.8930879947,-2.6491484965,2026,4
