admin_code,lat,lon,year,month
4013,15.0557128833,48.3310203455,2025,1
4013,15.0557128833,48.3310203455,2025,2
4013,15.0557128833,48.3310203455,2025,3
4013,15.0557128833,48.3310203455,2025,4
4013,15.0557128833,48.3310203455,2025,5
4013,15.0557128833,48.3310203455,2025,6
4013,15.0557128833,48.3310203455,2025,7
4013,15.0557128833,48.3310203455,2025,8
4013,15.0557128833,48.3310203455,2025,9
4013,15.0557128833,48.3310203455,2025,10
4013,15.0557128833,48.3310203455,2025,11
4013,15.0557128833,48.3310203455,2025,12
4013,15.0557128833,48.3310203455,2026,1
4013,15.0557128833,48.3310203455,2026,2
4013,15.0557128833,48.3310203455,2026,3
4013,15.0557128833,48.3310203455,2026,4
4014,15.0593360958,48.3276403911,2025,1
4014,15.0593360958,48.3276403911,2025,2
4014,15.0593360958,48.3276403911,2025,3
4014,15.0593360958,48.3276403911,2025,4
4014,15.0593360958,48.3276403911,2025,5
4014,15.0593360958,48.3276403911,2025,6
4014,15.0593360958,48.3276403911,2025,7
4014,15.0593360958,48.3276403911,2025,8
4014,15.0593360958,48.3276403911,2025,9
4014,15.0593360958,48.3276403911,2025,10
4014,15.0593360958,48.3276403911,2025,11
4014,15.0593360958,48.3276403911,2025,12
4014,15.0593360958,48.3276403911,2026,1
4014,15.0593360958,48.3276403911,2026,2
4014,15.0593360958,48.3276403911,2026,3
4014,15.0593360958,48.3276403911,2026,4
4015,15.0613822902,43.1566460552,2025,1
4015,15.0613822902,43.1566460552,2025,2
4015,15.0613822902,43.1566460552,2025,3
4015,15.0613822902,43.1566460552,2025,4
4015,15.0613822902,43.1566460552,2025,5
4015,15.0613822902,43.1566460552,2025,6
4015,15.0613822902,43.1566460552,2025,7
4015,15.0613822902,43.1566460552,2025,8
4015,15.0613822902,43.1566460552,2025,9
4015,15.0613822902,43.1566460552,2025,10
4015,15.0613822902,43.1566460552,2025,11
4015,15.0613822902,43.1566460552,2025,12
4015,15.0613822902,43.1566460552,2026,1
4015,15.0613822902,43.1566460552,2026,2
4015,15.0613822902,43.1566460552,2026,3
4015,15.0613822902,43.1566460552,2026,4
4016,15.0633317819,43.5885432235,2025,1
4016,15.0633317819,43.5885432235,2025,2
4016,15.0633317819,43.5885432235,2025,3
4016,15.0633317819,43.5885432235,2025,4
4016,15.0633317819,43.5885432235,2025,5
4016,15.0633317819,43.5885432235,2025,6
4016,15.0633317819,43.5885432235,2025,7
4016,15.0633317819,43.5885432235,2025,8
4016,15.0633317819,43.5885432235,2025,9
4016,15.0633317819,43.5885432235,2025,10
4016,15.0633317819,43.5885432235,2025,11
4016,15.0633317819,43.5885432235,2025,12
4016,15.0633317819,43.5885432235,2026,1
4016,15.0633317819,43.5885432235,2026,2
4016,15.0633317819,43.5885432235,2026,3
4016,15.0633317819,43.5885432235,2026,4
4017,15.0679449676,47.3865294748,2025,1
4017,15.0679449676,47.3865294748,2025,2
4017,15.0679449676,47.3865294748,2025,3
4017,15.0679449676,47.3865294748,2025,4
4017,15.0679449676,47.3865294748,2025,5
4017,15.0679449676,47.3865294748,2025,6
4017,15.0679449676,47.3865294748,2025,7
4017,15.0679449676,47.3865294748,2025,8
4017,15.0679449676,47.3865294748,2025,9
4017,15.0679449676,47.3865294748,2025,10
4017,15.0679449676,47.3865294748,2025,11
4017,15.0679449676,47.3865294748,2025,12
4017,15.0679449676,47.3865294748,2026,1
4017,15.0679449676,47.3865294748,2026,2
4017,15.0679449676,47.3865294748,2026,3
4017,15.0679449676,47.3865294748,2026,4
4018,15.0679670456,47.3866209134,2025,1
4018,15.0679670456,47.3866209134,2025,2
4018,15.0679670456,47.3866209134,2025,3
4018,15.0679670456,47.3866209134,2025,4
4018,15.0679670456,47.3866209134,2025,5
4018,15.0679670456,47.3866209134,2025,6
4018,15.0679670456,47.3866209134,2025,7
4018,15.0679670456,47.3866209134,2025,8
4018,15.0679670456,47.3866209134,2025,9
4018,15.0679670456,47.3866209134,2025,10
4018,15.0679670456,47.3866209134,2025,11
4018,15.0679670456,47.3866209134,2025,12
4018,15.0679670456,47.3866209134,2026,1
4018,15.0679670456,47.3866209134,2026,2
4018,15.0679670456,47.3866209134,2026,3
4018,15.0679670456,47.3866209134,2026,4
4019,15.0729598069,47.3934014436,2025,1
4019,15.0729598069,47.3934014436,2025,2
4019,15.0729598069,47.3934014436,2025,3
4019,15.0729598069,47.3934014436,2025,4
4019,15.0729598069,47.3934014436,2025,5
4019,15.0729598069,47.3934014436,2025,6
4019,15.0729598069,47.3934014436,2025,7
4019,15.0729598069,47.3934014436,2025,8
